node_id,old_index
2599,1555
2600,2927
2601,1556
2602,2984
2603,3039
2604,1557
2605,4325
2606,2716
2607,3314
2608,3433
2609,3601
2610,2366
2611,5058
2612,1703
2613,2527
2614,5453
2615,863
2616,99
2617,4363
2618,815
2619,4317
2620,3072
2621,2225
2622,986
2623,4338
2624,5105
2625,4331
2626,38
2627,769
2628,4315
2629,3279
2630,5575
2631,4754
2632,3218
2633,4313
2634,3704
2635,4321
2636,2293
2637,3274
2638,2370
2639,4749
2640,4349
2641,3300
2642,3045
2643,6
2644,1021
2645,2202
2646,666
2647,4795
2648,3685
2649,5481
2650,256
2651,4908
2652,2479
2653,2377
2654,3867
2655,5538
2656,2375
2657,1915
2658,453
2659,898
2660,772
2661,2639
2662,3760
2663,5239
2664,3609
2665,3444
2666,3437
2667,4906
2668,3892
2669,5371
2670,3645
2671,3826
2672,1573
2673,946
2674,1372
2675,344
2676,2817
2677,888
2678,1609
2679,3411
2680,3802
2681,443
2682,4329
2683,1222
2684,761
2685,2542
2686,851
2687,839
2688,3388
2689,4314
2690,5186
2691,1333
2692,5145
2693,4335
2694,4291
2695,4328
2696,4078
2697,4310
2698,1701
2699,5300
2700,3952
2701,3761
2702,3119
2703,4358
2704,2324
2705,782
2706,1420
2707,4991
2708,3091
2709,1893
2710,3195
2711,1302
2712,4018
2713,3120
2714,4357
2715,1563
2716,5204
2717,2708
2718,2276
2719,1371
2720,1649
2721,5210
2722,982
2723,2737
2724,4352
2725,4346
2726,2244
2727,757
2728,554
2729,1658
2730,2432
2731,1862
2732,4264
2733,4842
2734,187
2735,1886
2736,1845
2737,4351
2738,81
2739,1080
2740,2566
2741,5048
2742,2721
2743,5080
2744,3275
2745,759
2746,387
2747,1585
2748,3118
2749,1117
2750,2198
2751,2643
2752,5155
2753,2395
2754,5179
2755,4355
2756,1730
2757,5147
2758,801
2759,3605
2760,2047
2761,2142
2762,1459
2763,2703
2764,5045
2765,3620
2766,2001
2767,904
2768,1747
2769,1731
2770,3370
2771,119
2772,1488
2773,3191
2774,1697
2775,907
2776,835
2777,3977
2778,2421
2779,1934
2780,2009
2781,5296
2782,1221
2783,3376
2784,1073
2785,301
2786,540
2787,5039
2788,4322
2789,5082
2790,4334
2791,4986
2792,2777
2793,606
2794,5198
2795,2529
2796,4359
2797,100
2798,3516
2799,2102
2800,2181
2801,5040
2802,1611
2803,188
2804,3552
2805,1696
2806,1695
2807,2027
2808,1296
2809,5034
2810,2223
2811,3124
2812,4308
2813,3776
2814,4
2815,4709
2816,4366
2817,5014
2818,1421
2819,460
2820,3251
2821,4196
2822,3498
2823,191
2824,2271
2825,1347
2826,5517
2827,783
2828,574
2829,1068
2830,4910
2831,4350
2832,3464
2833,1149
2834,2768
2835,1231
2836,972
2837,3470
2838,98
2839,4319
2840,565
2841,1217
2842,716
2843,3911
2844,1335
2845,4375
2846,3494
2847,2253
2848,4393
2849,3783
2850,2719
2851,660
2852,2676
2853,4760
2854,741
2855,4418
2856,1691
2857,136
2858,2006
2859,894
2860,1650
2861,428
2862,5307
2863,3864
2864,3343
2865,3342
2866,3896
2867,3599
2868,3269
2869,488
2870,3387
2871,3427
2872,1439
2873,3153
2874,5194
2875,2924
2876,4390
2877,900
2878,3500
2879,3929
2880,3634
2881,3413
2882,949
2883,2117
2884,779
2885,763
2886,307
2887,4793
2888,694
2889,3182
2890,3177
2891,5141
2892,5098
2893,3963
2894,3940
2895,2477
2896,2036
2897,3694
2898,3543
2899,2988
2900,5400
2901,424
2902,1797
2903,1301
2904,411
2905,2163
2906,526
2907,386
2908,2252
2909,295
2910,977
2911,3588
2912,1436
2913,475
2914,2403
2915,1340
2916,3075
2917,4407
2918,1360
2919,4851
2920,1726
2921,841
2922,3011
2923,3528
2924,320
2925,2540
2926,362
2927,760
2928,473
2929,2193
2930,2
2931,636
2932,930
2933,936
2934,962
2935,5298
2936,873
2937,222
2938,5172
2939,5092
2940,3271
2941,2203
2942,3169
2943,323
2944,5483
2945,148
2946,4728
2947,5401
2948,3981
2949,1146
2950,2604
2951,1086
2952,427
2953,2357
2954,4808
2955,4353
2956,1913
2957,2247
2958,4389
2959,1349
2960,3497
2961,2923
2962,3210
2963,1522
2964,3971
2965,3920
2966,3681
2967,1409
2968,3686
2969,2344
2970,2162
2971,1492
2972,3970
2973,5412
2974,1376
2975,5219
2976,2059
2977,1544
2978,5429
2979,3113
2980,192
2981,654
2982,3439
2983,798
2984,3789
2985,2141
2986,3967
2987,32
2988,2458
2989,5319
2990,5361
2991,2961
2992,3235
2993,3414
2994,40
2995,1902
2996,5086
2997,3772
2998,1689
2999,2052
3000,1837
3001,1418
3002,1255
3003,4377
3004,2155
3005,5083
3006,4831
3007,3524
3008,3341
3009,3719
3010,3642
3011,2502
3012,2393
3013,1799
3014,4369
3015,555
3016,3016
3017,1361
3018,4404
3019,2890
3020,2859
3021,4809
3022,408
3023,5457
3024,2439
3025,3067
3026,1238
3027,550
3028,709
3029,2250
3030,4411
3031,208
3032,2269
3033,2408
3034,4383
3035,1653
3036,2065
3037,365
3038,4403
3039,3017
3040,2255
3041,819
3042,2903
3043,2601
3044,5270
3045,1000
3046,2760
3047,3763
3048,4392
3049,2262
3050,5163
3051,4287
3052,5144
3053,3010
3054,316
3055,1482
3056,3203
3057,137
3058,3905
3059,5437
3060,3281
3061,1801
3062,483
3063,4282
3064,2979
3065,1574
3066,1536
3067,2387
3068,2406
3069,5572
3070,2272
3071,1309
3072,116
3073,941
3074,360
3075,1327
3076,765
3077,1528
3078,343
3079,1444
3080,5187
3081,1512
3082,625
3083,1402
3084,330
3085,268
3086,110
3087,1729
3088,3294
3089,4413
3090,1583
3091,1997
3092,5352
3093,867
3094,954
3095,2127
3096,2140
3097,3632
3098,3872
3099,5366
3100,2500
3101,3178
3102,3111
3103,3869
3104,3693
3105,508
3106,3015
3107,1812
3108,2399
3109,3713
3110,1940
3111,426
3112,5328
3113,462
3114,3248
3115,3034
3116,313
3117,2550
3118,2501
3119,4462
3120,5052
3121,1989
3122,1941
3123,1782
3124,1802
3125,3877
3126,3441
3127,2116
3128,1156
3129,1369
3130,4920
3131,3116
3132,3795
3133,3812
3134,3698
3135,3879
3136,5325
3137,3581
3138,3891
3139,3483
3140,3866
3141,3625
3142,793
3143,3220
3144,5502
3145,3502
3146,3107
3147,3853
3148,3617
3149,2929
3150,2991
3151,3308
3152,305
3153,3674
3154,5257
3155,4863
3156,5315
3157,3040
3158,3898
3159,5413
3160,3208
3161,5410
3162,3887
3163,3705
3164,3582
3165,991
3166,4938
3167,3491
3168,3538
3169,3939
3170,3570
3171,5024
3172,3688
3173,5326
3174,3822
3175,2359
3176,3729
3177,3339
3178,3577
3179,5275
3180,457
3181,5184
3182,4940
3183,3664
3184,325
3185,2332
3186,3623
3187,3209
3188,3591
3189,4815
3190,5419
3191,3936
3192,4425
3193,5308
3194,2134
3195,4424
3196,2054
3197,1469
3198,1959
3199,2812
3200,909
3201,742
3202,2066
3203,1534
3204,3759
3205,4434
3206,1390
3207,3144
3208,4399
3209,717
3210,1227
3211,2720
3212,2510
3213,3913
3214,545
3215,2097
3216,5463
3217,3683
3218,921
3219,1370
3220,3709
3221,532
3222,5491
3223,3117
3224,3115
3225,2749
3226,2555
3227,1018
3228,2013
3229,1778
3230,3086
3231,4427
3232,3344
3233,3769
3234,4767
3235,4480
3236,447
3237,5159
3238,1213
3239,4428
3240,2482
3241,2312
3242,1800
3243,485
3244,1535
3245,631
3246,248
3247,2040
3248,257
3249,1775
3250,346
3251,1175
3252,4431
3253,804
3254,5564
3255,4459
3256,4467
3257,4445
3258,1033
3259,2339
3260,5519
3261,2981
3262,4741
3263,2327
3264,3469
3265,3669
3266,3263
3267,3641
3268,3202
3269,1607
3270,2962
3271,1961
3272,1355
3273,4873
3274,945
3275,2186
3276,2878
3277,5536
3278,3125
3279,1428
3280,4436
3281,4034
3282,4412
3283,2795
3284,719
3285,3418
3286,2131
3287,1453
3288,3805
3289,88
3290,803
3291,3451
3292,3884
3293,3301
3294,698
3295,5430
3296,3926
3297,3443
3298,4015
3299,3352
3300,3561
3301,3484
3302,4446
3303,3579
3304,2654
3305,3631
3306,2030
3307,4881
3308,5261
3309,1441
3310,5393
3311,2301
3312,4023
3313,3299
3314,2230
3315,2968
3316,1746
3317,1373
3318,2173
3319,2977
3320,3587
3321,1410
3322,5344
3323,2784
3324,2790
3325,4448
3326,4460
3327,5271
3328,1848
3329,141
3330,3944
3331,2507
3332,2128
3333,2115
3334,662
3335,2281
3336,1871
3337,8
3338,3062
3339,3335
3340,2048
3341,5362
3342,4789
3343,4442
3344,4672
3345,4457
3346,2189
3347,1147
3348,3720
3349,2068
3350,78
3351,1825
3352,1388
3353,2215
3354,2913
3355,2855
3356,446
3357,2845
3358,1943
3359,1383
3360,1974
3361,4432
3362,5104
3363,1062
3364,2488
3365,1415
3366,16
3367,2041
3368,2190
3369,1745
3370,4481
3371,2336
3372,1248
3373,2169
3374,231
3375,4872
3376,3640
3377,3097
3378,2932
3379,3551
3380,1513
3381,1108
3382,855
3383,684
3384,1032
3385,2204
3386,1523
3387,2969
3388,1264
3389,3207
3390,3331
3391,3347
3392,3126
3393,1003
3394,4466
3395,4453
3396,1450
3397,3449
3398,2331
3399,4440
3400,4464
3401,605
3402,5022
3403,2484
3404,2148
3405,2153
3406,1077
3407,1518
3408,2435
3409,1687
3410,3671
3411,3770
3412,4830
3413,2725
3414,3419
3415,3868
3416,960
3417,3779
3418,2964
3419,2603
3420,1233
3421,2145
3422,2564
3423,3474
3424,697
3425,1380
3426,3022
3427,2797
3428,4490
3429,2530
3430,4482
3431,2809
3432,4496
3433,4522
3434,4953
3435,1589
3436,5168
3437,2187
3438,5070
3439,4544
3440,4497
3441,3780
3442,4543
3443,4822
3444,3374
3445,1172
3446,5131
3447,4746
3448,3950
3449,2423
3450,3043
3451,4816
3452,4883
3453,3724
3454,4976
3455,1109
3456,1425
3457,2168
3458,3422
3459,1422
3460,196
3461,1948
3462,844
3463,1177
3464,3006
3465,3134
3466,419
3467,4534
3468,5568
3469,2133
3470,3578
3471,5118
3472,1784
3473,489
3474,1197
3475,1392
3476,4526
3477,3402
3478,3465
3479,4542
3480,2082
3481,4996
3482,3914
3483,5050
3484,5234
3485,3956
3486,2974
3487,1576
3488,1577
3489,1397
3490,2531
3491,4203
3492,5583
3493,4518
3494,1789
3495,1906
3496,4505
3497,3084
3498,2873
3499,3969
3500,4524
3501,2420
3502,4820
3503,5324
3504,4520
3505,1682
3506,663
3507,3353
3508,979
3509,2397
3510,573
3511,5565
3512,1537
3513,1838
3514,1424
3515,935
3516,4781
3517,3509
3518,546
3519,4494
3520,3440
3521,300
3522,1195
3523,5508
3524,2634
3525,1356
3526,852
3527,4508
3528,5018
3529,4836
3530,1074
3531,1006
3532,241
3533,3594
3534,3160
3535,4489
3536,870
3537,270
3538,4937
3539,5545
3540,4429
3541,2113
3542,2159
3543,3904
3544,1130
3545,4513
3546,5570
3547,4704
3548,1907
3549,2044
3550,3777
3551,5243
3552,4230
3553,2652
3554,1558
3555,2028
3556,3436
3557,5006
3558,2872
3559,3417
3560,3721
3561,5197
3562,4993
3563,3907
3564,1885
3565,4506
3566,4523
3567,1191
3568,2685
3569,4528
3570,4498
3571,4504
3572,42
3573,18
3574,3159
3575,4894
3576,52
3577,1854
3578,5370
3579,4563
3580,5116
3581,4907
3582,4560
3583,19
3584,1578
3585,3908
3586,3137
3587,3506
3588,2149
3589,659
3590,2302
3591,4565
3592,4783
3593,862
3594,4572
3595,4550
3596,4564
3597,4588
3598,3046
3599,4578
3600,2180
3601,3754
3602,3371
3603,3390
3604,869
3605,1992
3606,2126
3607,3997
3608,155
3609,2199
3610,739
3611,1816
3612,5013
3613,114
3614,1008
3615,5331
3616,2462
3617,5033
3618,4562
3619,3791
3620,1986
3621,2433
3622,109
3623,686
3624,1499
3625,2308
3626,1188
3627,4231
3628,4554
3629,4574
3630,2085
3631,3785
3632,2021
3633,5212
3634,1807
3635,2220
3636,5446
3637,36
3638,5203
3639,1945
3640,314
3641,442
3642,2726
3643,2002
3644,2143
3645,1458
3646,2915
3647,3247
3648,543
3649,1090
3650,1122
3651,1454
3652,1917
3653,1894
3654,3752
3655,3455
3656,2517
3657,3834
3658,2100
3659,1416
3660,5156
3661,2390
3662,3852
3663,3321
3664,2291
3665,2469
3666,1442
3667,2014
3668,2096
3669,4599
3670,4752
3671,4570
3672,1094
3673,1669
3674,506
3675,3287
3676,3171
3677,3222
3678,3055
3679,1194
3680,2647
3681,3460
3682,1962
3683,4965
3684,4012
3685,5480
3686,3732
3687,3857
3688,1850
3689,3199
3690,2597
3691,4600
3692,5373
3693,3737
3694,1521
3695,2582
3696,1493
3697,2071
3698,1398
3699,5190
3700,1483
3701,3633
3702,5566
3703,3282
3704,3520
3705,3372
3706,3355
3707,3393
3708,3408
3709,3438
3710,3881
3711,3360
3712,3173
3713,940
3714,3820
3715,2887
3716,5061
3717,5055
3718,2840
3719,3564
3720,4415
3721,2631
3722,5263
3723,3504
3724,5042
3725,3585
3726,267
3727,2072
3728,3871
3729,1954
3730,4858
3731,1853
3732,4727
3733,1286
3734,28
3735,1870
3736,883
3737,1443
3738,1890
3739,2970
3740,2729
3741,4065
3742,693
3743,3793
3744,2093
3745,3825
3746,3691
3747,4573
3748,2902
3749,309
3750,5543
3751,1464
3752,4036
3753,2084
3754,3163
3755,1767
3756,3519
3757,3194
3758,3477
3759,3742
3760,5160
3761,5415
3762,5139
3763,2580
3764,3392
3765,1835
3766,4854
3767,1013
3768,5404
3769,1772
3770,4724
3771,2183
3772,4581
3773,1868
3774,1098
3775,1216
3776,5074
3777,1979
3778,1817
3779,1164
3780,1088
3781,2101
3782,3104
3783,2467
3784,1546
3785,2290
3786,3592
3787,1651
3788,2536
3789,997
3790,2919
3791,1955
3792,3239
3793,1031
3794,1434
3795,3176
3796,3792
3797,4171
3798,5534
3799,3367
3800,420
3801,3767
3802,4603
3803,1126
3804,4537
3805,1924
3806,2519
3807,3935
3808,1757
3809,4931
3810,4552
3811,2480
3812,1473
3813,5136
3814,3073
3815,396
3816,4584
3817,34
3818,2838
3819,1822
3820,214
3821,4605
3822,669
3823,5528
3824,3109
3825,131
3826,5106
3827,2682
3828,2706
3829,2146
3830,1341
3831,911
3832,2412
3833,3837
3834,3345
3835,616
3836,5201
3837,1389
3838,524
3839,1408
3840,5311
3841,2592
3842,2649
3843,1471
3844,1125
3845,2804
3846,3219
3847,1143
3848,4805
3849,600
3850,5438
3851,3710
3852,3708
3853,4635
3854,1805
3855,826
3856,1426
3857,2077
3858,3168
3859,5431
3860,1110
3861,2106
3862,2256
3863,291
3864,2076
3865,889
3866,2280
3867,4647
3868,2755
3869,1382
3870,2320
3871,2323
3872,3733
3873,3407
3874,4621
3875,1656
3876,5339
3877,2119
3878,4823
3879,2056
3880,2972
3881,2620
3882,1413
3883,1506
3884,47
3885,4632
3886,884
3887,2803
3888,4810
3889,3546
3890,5297
3891,3014
3892,5521
3893,1629
3894,1273
3895,4663
3896,1956
3897,4643
3898,4637
3899,1305
3900,3676
3901,1166
3902,2494
3903,679
3904,1815
3905,4620
3906,1741
3907,1647
3908,2058
3909,389
3910,3741
3911,685
3912,2495
3913,1580
3914,3962
3915,1396
3916,5028
3917,1582
3918,5107
3919,5283
3920,4909
3921,4797
3922,1674
3923,1785
3924,1474
3925,3995
3926,501
3927,784
3928,369
3929,5110
3930,4664
3931,2388
3932,3346
3933,1684
3934,355
3935,1598
3936,3626
3937,4028
3938,2089
3939,228
3940,2325
3941,1283
3942,4655
3943,5384
3944,2147
3945,1205
3946,3499
3947,1616
3948,774
3949,4616
3950,2107
3951,2079
3952,1884
3953,688
3954,4649
3955,5560
3956,1646
3957,5329
3958,850
3959,1783
3960,4610
3961,484
3962,287
3963,2321
3964,275
3965,553
3966,4715
3967,1157
3968,4630
3969,607
3970,1993
3971,1145
3972,2211
3973,2938
3974,3613
3975,4943
3976,294
3977,927
3978,2081
3979,2092
3980,5527
3981,3462
3982,3358
3983,2946
3984,3401
3985,5031
3986,1634
3987,3639
3988,1855
3989,2954
3990,2284
3991,4566
3992,4624
3993,1224
3994,1189
3995,4617
3996,2775
3997,2461
3998,5011
3999,1470
4000,409
4001,4611
4002,2971
4003,4646
4004,59
4005,5334
4006,2866
4007,3989
4008,3305
4009,1240
4010,2034
4011,2715
4012,5278
4013,4625
4014,1378
4015,2861
4016,1586
4017,1671
4018,1968
4019,3048
4020,303
4021,2051
4022,3854
4023,3885
4024,2245
4025,2063
4026,3503
4027,4782
4028,51
4029,5486
4030,4509
4031,4796
4032,1211
4033,4641
4034,2505
4035,2111
4036,2055
4037,1171
4038,1740
4039,3988
4040,2232
4041,3946
4042,1768
4043,5418
4044,3814
4045,5111
4046,3813
4047,3225
4048,2025
4049,3923
4050,2476
4051,4994
4052,3244
4053,3643
4054,3495
4055,3659
4056,2606
4057,1484
4058,2296
4059,2443
4060,1472
4061,2444
4062,3593
4063,3700
4064,2251
4065,4828
4066,3788
4067,1896
4068,1529
4069,4962
4070,3348
4071,3273
4072,4011
4073,725
4074,2099
4075,737
4076,3635
4077,3368
4078,2376
4079,3586
4080,2396
4081,2402
4082,4756
4083,1821
4084,2463
4085,3337
4086,174
4087,3476
4088,682
4089,1635
4090,1977
4091,3167
4092,3540
4093,2575
4094,1155
4095,5235
4096,3256
4097,1875
4098,5077
4099,2653
4100,3363
4101,2428
4102,3574
4103,1406
4104,2941
4105,5444
4106,2860
4107,2772
4108,2846
4109,5076
4110,3505
4111,3133
4112,2976
4113,857
4114,5455
4115,3108
4116,5472
4117,4691
4118,4716
4119,4845
4120,4694
4121,2214
4122,5341
4123,3778
4124,3621
4125,5494
4126,2805
4127,5582
4128,5467
4129,5280
4130,2417
4131,3200
4132,2963
4133,3518
4134,107
4135,2552
4136,3035
4137,3065
4138,1727
4139,4914
4140,3008
4141,5305
4142,5164
4143,1323
4144,2565
4145,2594
4146,4686
4147,1618
4148,2400
4149,5127
4150,5005
4151,5306
4152,658
4153,2622
4154,2263
4155,3059
4156,472
4157,771
4158,2490
4159,1876
4160,2629
4161,2914
4162,5001
4163,2618
4164,5403
4165,2209
4166,2858
4167,1308
4168,3994
4169,2922
4170,3385
4171,788
4172,2663
4173,5200
4174,1620
4175,3409
4176,3998
4177,4970
4178,1973
4179,5069
4180,3186
4181,5182
4182,1743
4183,3395
4184,2732
4185,2747
4186,1225
4187,1330
4188,4708
4189,4956
4190,3127
4191,5135
4192,5396
4193,3731
4194,5439
4195,3157
4196,4700
4197,5375
4198,5322
4199,429
4200,4016
4201,562
4202,1209
4203,4549
4204,2763
4205,5221
4206,3690
4207,4849
4208,56
4209,1881
4210,4685
4211,3717
4212,4044
4213,4020
4214,4050
4215,2315
4216,4029
4217,4046
4218,4095
4219,1324
4220,1938
4221,4982
4222,5123
4223,1786
4224,4817
4225,4055
4226,274
4227,4086
4228,112
4229,1912
4230,55
4231,3334
4232,3835
4233,358
4234,1867
4235,1548
4236,1985
4237,5153
4238,5134
4239,2697
4240,5073
4241,4088
4242,5475
4243,5063
4244,4869
4245,4758
4246,3259
4247,1592
4248,3389
4249,2282
4250,2123
4251,2666
4252,5114
4253,2808
4254,4062
4255,4106
4256,5238
4257,2234
4258,5427
4259,1798
4260,5019
4261,1788
4262,4650
4263,2937
4264,5113
4265,2677
4266,2429
4267,2563
4268,4005
4269,4936
4270,3485
4271,1793
4272,1345
4273,4124
4274,5556
4275,2038
4276,3026
4277,807
4278,4678
4279,3085
4280,4871
4281,726
4282,2764
4283,4178
4284,4939
4285,627
4286,3954
4287,5497
4288,3002
4289,2710
4290,2350
4291,1198
4292,2351
4293,2728
4294,5003
4295,4120
4296,1951
4297,2496
4298,2474
4299,2197
4300,4160
4301,4137
4302,1337
4303,4902
4304,2750
4305,2114
4306,4179
4307,4376
4308,1866
4309,1124
4310,5140
4311,2788
4312,1995
4313,3332
4314,2176
4315,1312
4316,4159
4317,4385
4318,4765
4319,2798
4320,5391
4321,5102
4322,3435
4323,2854
4324,1451
4325,576
4326,5046
4327,2533
4328,3567
4329,4205
4330,4821
4331,4868
4332,4273
4333,2989
4334,4225
4335,3662
4336,3478
4337,3386
4338,3468
4339,4688
4340,2019
4341,2362
4342,1705
4343,1873
4344,4192
4345,5132
4346,2983
4347,2305
4348,3242
4349,3179
4350,3410
4351,1040
4352,2826
4353,2150
4354,4198
4355,2239
4356,1239
4357,2883
4358,2275
4359,4233
4360,4199
4361,4232
4362,4690
4363,2538
4364,1113
4365,1247
4366,4228
4367,4145
4368,4194
4369,448
4370,5174
4371,1278
4372,2557
4373,1310
4374,5294
4375,1169
4376,3656
4377,2957
4378,2694
4379,2043
4380,4224
4381,1045
4382,3553
4383,4284
4384,4917
4385,5213
4386,3023
4387,876
4388,5449
4389,2623
4390,2815
4391,3897
4392,4249
4393,5173
4394,4301
4395,4278
4396,4285
4397,1196
4398,466
4399,30
4400,5192
4401,5561
4402,598
4403,4241
4404,5511
4405,1929
4406,2735
4407,4303
4408,4253
4409,3394
4410,3190
4411,1051
4412,2386
4413,4696
4414,1242
4415,4743
4416,4259
4417,5318
4418,4934
4419,5285
4420,5464
4421,3442
4422,4304
4423,79
4424,4298
4425,1257
4426,2454
4427,2611
4428,2448
4429,2298
4430,4288
4431,1400
4432,683
4433,510
4434,3110
4435,3563
4436,4256
4437,5504
4438,2419
4439,4312
4440,65
4441,4326
4442,101
4443,2053
4444,4745
4445,1999
4446,2950
4447,3027
4448,1229
4449,1218
4450,1137
4451,1186
4452,4339
4453,4952
4454,1311
4455,4607
4456,4356
4457,4798
4458,2318
4459,4373
4460,4344
4461,4987
4462,4336
4463,206
4464,264
4465,3230
4466,2506
4467,4372
4468,4309
4469,5496
4470,1265
4471,1509
4472,3277
4473,3261
4474,4959
4475,2485
4476,4324
4477,2811
4478,1004
4479,1996
4480,1694
4481,1692
4482,1773
4483,1818
4484,2888
4485,3012
4486,2266
4487,3928
4488,495
4489,5340
4490,1836
4491,5584
4492,3912
4493,1106
4494,1131
4495,2789
4496,1935
4497,5015
4498,2736
4499,5433
4500,1666
4501,2022
4502,2521
4503,4387
4504,4396
4505,5068
4506,6638
4507,5995
4508,6112
4509,6773
4510,3307
4511,7065
4512,6783
4513,6416
4514,4316
4515,6576
4516,7101
4517,6057
4518,6352
4519,6722
4520,6419
4521,4680
4522,6370
4523,6335
4524,3087
4525,5991
4526,1832
4527,6468
4528,4865
4529,6890
4530,2975
4531,6106
4532,3103
4533,2356
4534,1803
4535,5394
4536,6840
4537,6052
4538,4861
4539,1950
4540,7036
4541,6096
4542,4330
4543,4732
4544,5644
4545,5787
4546,5819
4547,6673
4548,2667
4549,6875
4550,2713
4551,5921
4552,1163
4553,6390
4554,7050
4555,6513
4556,5817
4557,6455
4558,7172
4559,2882
4560,5922
4561,6656
4562,6405
4563,2577
4564,6612
4565,5756
4566,1043
4567,805
4568,2782
4569,6091
4570,4476
4571,4950
4572,2615
4573,787
4574,1936
4575,7051
4576,3260
4577,5968
4578,5785
4579,6090
4580,1036
4581,2626
4582,3362
4583,1711
4584,6014
4585,1804
4586,1978
4587,4173
4588,7019
4589,6662
4590,3303
4591,6720
4592,950
4593,6141
4594,6203
4595,3807
4596,6031
4597,39
4598,6440
4599,4719
4600,4633
4601,5738
4602,2560
4603,5707
4604,5621
4605,6822
4606,6704
4607,6620
4608,5252
4609,6954
4610,6623
4611,4478
4612,6354
4613,6447
4614,1097
4615,5653
4616,4634
4617,6617
4618,6216
4619,5237
4620,6296
4621,5776
4622,5808
4623,5577
4624,5848
4625,5773
4626,6521
4627,2633
4628,5409
4629,1903
4630,7064
4631,1831
4632,2015
4633,6098
4634,2636
4635,2891
4636,4075
4637,6957
4638,5228
4639,5683
4640,5839
4641,5800
4642,5623
4643,6118
4644,7093
4645,2579
4646,2767
4647,6061
4648,6194
4649,6852
4650,7056
4651,6169
4652,4928
4653,6796
4654,5196
4655,6032
4656,5731
4657,5779
4658,5767
4659,6356
4660,5594
4661,6206
4662,6585
4663,6269
4664,5540
4665,5465
4666,1673
4667,1648
4668,6755
4669,6301
4670,6536
4671,6539
4672,6684
4673,2532
4674,2673
4675,2711
4676,3064
4677,7073
4678,3728
4679,4081
4680,7112
4681,6304
4682,5010
4683,5380
4684,6658
4685,1756
4686,2372
4687,4240
4688,4132
4689,7127
4690,5667
4691,2264
4692,3456
4693,6889
4694,7029
4695,2591
4696,6651
4697,7202
4698,4492
4699,5215
4700,6907
4701,6472
4702,6486
4703,7148
4704,5889
4705,6132
4706,1891
4707,5993
4708,7096
4709,7137
4710,2660
4711,6162
4712,5829
4713,7095
4714,2664
4715,6751
4716,6158
4717,4063
4718,2613
4719,5818
4720,4443
4721,2630
4722,254
4723,3515
4724,6943
4725,4416
4726,4788
4727,6220
4728,6892
4729,6204
4730,6340
4731,6916
4732,2447
4733,6680
4734,6506
4735,6553
4736,5867
4737,2916
4738,7090
4739,3187
4740,5856
4741,5960
4742,6771
4743,7041
4744,6138
4745,7113
4746,2549
4747,4891
4748,2005
4749,5716
4750,5791
4751,5842
4752,6214
4753,5614
4754,6127
4755,7115
4756,1869
4757,2156
4758,4307
4759,6994
4760,6347
4761,1861
4762,6450
4763,2761
4764,7196
4765,2848
4766,6325
4767,6542
4768,4779
4769,5985
4770,5698
4771,5676
4772,5532
4773,4780
4774,4875
4775,7070
4776,6161
4777,6202
4778,5989
4779,3317
4780,6398
4781,2822
4782,3041
4783,3979
4784,6874
4785,6182
4786,5503
4787,6797
4788,6093
4789,438
4790,6880
4791,2258
4792,2583
4793,6483
4794,5421
4795,249
4796,2574
4797,4469
4798,5944
4799,6674
4800,6974
4801,6942
4802,6721
4803,2415
4804,7150
4805,5999
4806,5996
4807,5705
4808,2424
4809,548
4810,3958
4811,5608
4812,5875
4813,5950
4814,2475
4815,5706
4816,5666
4817,6902
4818,7146
4819,6121
4820,4701
4821,6313
4822,5602
4823,5927
4824,5617
4825,6392
4826,2741
4827,5665
4828,5775
4829,6556
4830,6823
4831,6279
4832,4567
4833,6937
4834,4644
4835,6570
4836,4532
4837,4893
4838,5754
4839,511
4840,5978
4841,7164
4842,6923
4843,6104
4844,6813
4845,7147
4846,7195
4847,4343
4848,4840
4849,5878
4850,5205
4851,5788
4852,5622
4853,5525
4854,3291
4855,7201
4856,5926
4857,2780
4858,6565
4859,813
4860,4195
4861,6429
4862,5957
4863,6700
4864,2942
4865,2744
4866,6505
4867,5721
4868,6975
4869,4813
4870,7054
4871,2109
4872,7123
4873,5615
4874,3558
4875,5636
4876,2195
4877,2233
4878,2696
4879,7097
4880,5847
4881,5652
4882,6948
4883,2895
4884,6522
4885,3122
4886,6717
4887,4604
4888,7043
4889,6230
4890,7154
4891,988
4892,6030
4893,6359
4894,2303
4895,2680
4896,2794
4897,7060
4898,3089
4899,7053
4900,4693
4901,5026
4902,6143
4903,7131
4904,6969
4905,3288
4906,6015
4907,5047
4908,5043
4909,2692
4910,6606
4911,6075
4912,1706
4913,5994
4914,4141
4915,5720
4916,6041
4917,7130
4918,3983
4919,5265
4920,5861
4921,5837
4922,6931
4923,6827
4924,6789
4925,6509
4926,2600
4927,6039
4928,6418
4929,6420
4930,6023
4931,2684
4932,6181
4933,2361
4934,3949
4935,5722
4936,6011
4937,3895
4938,4183
4939,4471
4940,6794
4941,5693
4942,5733
4943,5687
4944,4667
4945,4209
4946,5685
4947,5807
4948,2681
4949,6729
4950,5888
4951,5820
4952,802
4953,5873
4954,6806
4955,4218
4956,5590
4957,5674
4958,560
4959,6898
4960,5603
4961,6932
4962,2656
4963,2695
4964,6960
4965,6615
4966,5250
4967,5781
4968,2581
4969,6092
4970,6927
4971,6964
4972,4048
4973,5804
4974,5949
