src,dst,rel,label,edge_semantic,edge_reason
200,1545,drug_disease,1,positive,direct:therapeutic
190,1693,drug_disease,1,positive,direct:therapeutic
191,1620,drug_disease,1,positive,direct:therapeutic
191,1553,drug_disease,1,positive,direct:therapeutic
191,1656,drug_disease,1,positive,direct:therapeutic
191,1694,drug_disease,1,positive,direct:therapeutic
191,1695,drug_disease,1,positive,direct:therapeutic
191,586,drug_disease,1,positive,direct:therapeutic
191,1513,drug_disease,1,positive,direct:therapeutic
276,1529,drug_disease,1,positive,direct:therapeutic
276,1541,drug_disease,1,positive,direct:therapeutic
276,1696,drug_disease,1,positive,direct:therapeutic
277,1697,drug_disease,1,positive,direct:therapeutic
277,1545,drug_disease,1,positive,direct:therapeutic
278,1576,drug_disease,1,positive,direct:therapeutic
279,1576,drug_disease,1,positive,direct:therapeutic
206,1598,drug_disease,1,positive,direct:therapeutic
206,1513,drug_disease,1,positive,direct:therapeutic
206,1698,drug_disease,1,positive,direct:therapeutic
280,1533,drug_disease,1,positive,direct:therapeutic
280,1104,drug_disease,1,positive,direct:therapeutic
208,1699,drug_disease,1,positive,direct:therapeutic
211,1600,drug_disease,1,positive,direct:therapeutic
211,657,drug_disease,1,positive,direct:therapeutic
211,1514,drug_disease,1,positive,direct:therapeutic
211,1700,drug_disease,1,positive,direct:therapeutic
211,1653,drug_disease,1,positive,direct:therapeutic
211,1504,drug_disease,1,positive,direct:therapeutic
211,1701,drug_disease,1,positive,direct:therapeutic
211,1702,drug_disease,1,positive,direct:therapeutic
211,1703,drug_disease,1,positive,direct:therapeutic
211,1704,drug_disease,1,positive,direct:therapeutic
211,1692,drug_disease,1,positive,direct:therapeutic
211,1705,drug_disease,1,positive,direct:therapeutic
211,1706,drug_disease,1,positive,direct:therapeutic
211,1707,drug_disease,1,positive,direct:therapeutic
211,1708,drug_disease,1,positive,direct:therapeutic
211,1709,drug_disease,1,positive,direct:therapeutic
212,1710,drug_disease,1,positive,direct:therapeutic
212,1572,drug_disease,1,positive,direct:therapeutic
212,1700,drug_disease,1,positive,direct:therapeutic
212,1606,drug_disease,1,positive,direct:therapeutic
212,1711,drug_disease,1,positive,direct:therapeutic
212,1355,drug_disease,1,positive,direct:therapeutic
212,1678,drug_disease,1,positive,direct:therapeutic
212,1609,drug_disease,1,positive,direct:therapeutic
212,1526,drug_disease,1,positive,direct:therapeutic
212,1712,drug_disease,1,positive,direct:therapeutic
212,1713,drug_disease,1,positive,direct:therapeutic
212,353,drug_disease,1,positive,direct:therapeutic
212,1714,drug_disease,1,positive,direct:therapeutic
212,1576,drug_disease,1,positive,direct:therapeutic
212,1715,drug_disease,1,positive,direct:therapeutic
212,1581,drug_disease,1,positive,direct:therapeutic
212,1716,drug_disease,1,positive,direct:therapeutic
212,1592,drug_disease,1,positive,direct:therapeutic
212,1535,drug_disease,1,positive,direct:therapeutic
212,1702,drug_disease,1,positive,direct:therapeutic
212,1692,drug_disease,1,positive,direct:therapeutic
212,1596,drug_disease,1,positive,direct:therapeutic
212,1703,drug_disease,1,positive,direct:therapeutic
212,1717,drug_disease,1,positive,direct:therapeutic
212,1704,drug_disease,1,positive,direct:therapeutic
212,1705,drug_disease,1,positive,direct:therapeutic
212,1559,drug_disease,1,positive,direct:therapeutic
212,1718,drug_disease,1,positive,direct:therapeutic
212,1512,drug_disease,1,positive,direct:therapeutic
212,1719,drug_disease,1,positive,direct:therapeutic
212,1578,drug_disease,1,positive,direct:therapeutic
212,1720,drug_disease,1,positive,direct:therapeutic
212,1721,drug_disease,1,positive,direct:therapeutic
212,1615,drug_disease,1,positive,direct:therapeutic
212,1722,drug_disease,1,positive,direct:therapeutic
212,1567,drug_disease,1,positive,direct:therapeutic
212,1723,drug_disease,1,positive,direct:therapeutic
212,1434,drug_disease,1,positive,direct:therapeutic
281,1581,drug_disease,1,positive,direct:therapeutic
281,1507,drug_disease,1,positive,direct:therapeutic
282,1724,drug_disease,1,positive,direct:therapeutic
282,1692,drug_disease,1,positive,direct:therapeutic
283,1355,drug_disease,1,positive,direct:therapeutic
284,1598,drug_disease,1,positive,direct:therapeutic
283,1562,drug_disease,1,positive,direct:therapeutic
283,1671,drug_disease,1,positive,direct:therapeutic
283,1725,drug_disease,1,positive,direct:therapeutic
285,1598,drug_disease,1,positive,direct:therapeutic
285,1545,drug_disease,1,positive,direct:therapeutic
286,1514,drug_disease,1,positive,direct:therapeutic
216,1726,drug_disease,1,positive,direct:therapeutic
287,1355,drug_disease,1,positive,direct:therapeutic
288,1727,drug_disease,1,positive,direct:therapeutic
289,1727,drug_disease,1,positive,direct:therapeutic
290,1583,drug_disease,1,positive,direct:therapeutic
291,1728,drug_disease,1,positive,direct:therapeutic
217,1630,drug_disease,1,positive,direct:therapeutic
292,1727,drug_disease,1,positive,direct:therapeutic
219,38,drug_disease,1,positive,direct:therapeutic
293,1729,drug_disease,1,positive,direct:therapeutic
294,1535,drug_disease,1,positive,direct:therapeutic
295,1612,drug_disease,1,positive,direct:therapeutic
296,1730,drug_disease,1,positive,direct:therapeutic
296,1553,drug_disease,1,positive,direct:therapeutic
296,1731,drug_disease,1,positive,direct:therapeutic
296,1580,drug_disease,1,positive,direct:therapeutic
297,1355,drug_disease,1,positive,direct:therapeutic
225,1514,drug_disease,1,positive,direct:therapeutic
225,1732,drug_disease,1,positive,direct:therapeutic
225,1560,drug_disease,1,positive,direct:therapeutic
226,1733,drug_disease,1,positive,direct:therapeutic
298,1733,drug_disease,1,positive,direct:therapeutic
299,1506,drug_disease,1,positive,direct:therapeutic
300,1676,drug_disease,1,positive,direct:therapeutic
301,1734,drug_disease,1,positive,direct:therapeutic
302,573,drug_disease,1,positive,direct:therapeutic
303,1653,drug_disease,1,positive,direct:therapeutic
304,1355,drug_disease,2,negative,direct:mechanism
305,1510,drug_disease,2,negative,direct:mechanism
306,1355,drug_disease,2,negative,direct:mechanism
307,1355,drug_disease,2,negative,direct:mechanism
307,1504,drug_disease,2,negative,direct:mechanism
308,1355,drug_disease,2,negative,direct:mechanism
309,1505,drug_disease,2,negative,direct:mechanism
310,1735,drug_disease,2,negative,direct:mechanism
311,1504,drug_disease,2,negative,direct:mechanism
312,1355,drug_disease,2,negative,direct:mechanism
313,1507,drug_disease,2,negative,direct:mechanism
314,1355,drug_disease,2,negative,direct:mechanism
315,1355,drug_disease,2,negative,direct:mechanism
316,1736,drug_disease,2,negative,direct:mechanism
317,1507,drug_disease,2,negative,direct:mechanism
318,1737,drug_disease,2,negative,direct:mechanism
319,1645,drug_disease,2,negative,direct:mechanism
320,1645,drug_disease,2,negative,direct:mechanism
320,1508,drug_disease,2,negative,direct:mechanism
320,315,drug_disease,2,negative,direct:mechanism
321,1645,drug_disease,2,negative,direct:mechanism
322,1355,drug_disease,2,negative,direct:mechanism
323,1503,drug_disease,2,negative,direct:mechanism
324,1355,drug_disease,2,negative,direct:mechanism
325,1355,drug_disease,2,negative,direct:mechanism
326,1355,drug_disease,2,negative,direct:mechanism
327,1355,drug_disease,2,negative,direct:mechanism
328,605,drug_disease,2,negative,direct:mechanism
328,1519,drug_disease,2,negative,direct:mechanism
328,1503,drug_disease,2,negative,direct:mechanism
328,1505,drug_disease,2,negative,direct:mechanism
328,1547,drug_disease,2,negative,direct:mechanism
329,1503,drug_disease,2,negative,direct:mechanism
330,1503,drug_disease,2,negative,direct:mechanism
331,1547,drug_disease,2,negative,direct:mechanism
332,1547,drug_disease,2,negative,direct:mechanism
333,1547,drug_disease,2,negative,direct:mechanism
334,1506,drug_disease,2,negative,direct:mechanism
335,1547,drug_disease,2,negative,direct:mechanism
336,1547,drug_disease,2,negative,direct:mechanism
337,1355,drug_disease,2,negative,direct:mechanism
338,1738,drug_disease,2,negative,direct:mechanism
339,1738,drug_disease,2,negative,direct:mechanism
340,1738,drug_disease,2,negative,direct:mechanism
341,1738,drug_disease,2,negative,direct:mechanism
342,1738,drug_disease,2,negative,direct:mechanism
343,1355,drug_disease,2,negative,direct:mechanism
344,374,drug_disease,2,negative,direct:mechanism
345,1503,drug_disease,2,negative,direct:mechanism
346,1355,drug_disease,2,negative,direct:mechanism
347,1504,drug_disease,2,negative,direct:mechanism
348,1639,drug_disease,2,negative,direct:mechanism
348,1519,drug_disease,2,negative,direct:mechanism
348,1355,drug_disease,2,negative,direct:mechanism
349,1503,drug_disease,2,negative,direct:mechanism
349,1505,drug_disease,2,negative,direct:mechanism
350,374,drug_disease,2,negative,direct:mechanism
351,39,drug_disease,2,negative,direct:mechanism
352,39,drug_disease,2,negative,direct:mechanism
353,39,drug_disease,2,negative,direct:mechanism
354,1072,drug_disease,2,negative,direct:mechanism
355,1736,drug_disease,2,negative,direct:mechanism
356,1355,drug_disease,2,negative,direct:mechanism
357,1355,drug_disease,2,negative,direct:mechanism
358,1547,drug_disease,2,negative,direct:mechanism
359,1739,drug_disease,2,negative,direct:mechanism
360,1355,drug_disease,2,negative,direct:mechanism
361,1355,drug_disease,2,negative,direct:mechanism
362,315,drug_disease,2,negative,direct:mechanism
363,1638,drug_disease,2,negative,direct:mechanism
364,1507,drug_disease,2,negative,direct:mechanism
365,1355,drug_disease,2,negative,direct:mechanism
366,1355,drug_disease,2,negative,direct:mechanism
367,1519,drug_disease,2,negative,direct:mechanism
367,1502,drug_disease,2,negative,direct:mechanism
367,1507,drug_disease,2,negative,direct:mechanism
368,1507,drug_disease,2,negative,direct:mechanism
369,1519,drug_disease,2,negative,direct:mechanism
369,1502,drug_disease,2,negative,direct:mechanism
370,1355,drug_disease,2,negative,direct:mechanism
370,1503,drug_disease,2,negative,direct:mechanism
370,1638,drug_disease,2,negative,direct:mechanism
371,1503,drug_disease,2,negative,direct:mechanism
372,1355,drug_disease,2,negative,direct:mechanism
373,1355,drug_disease,2,negative,direct:mechanism
373,1504,drug_disease,2,negative,direct:mechanism
374,1507,drug_disease,2,negative,direct:mechanism
375,1547,drug_disease,2,negative,direct:mechanism
376,1547,drug_disease,2,negative,direct:mechanism
377,374,drug_disease,2,negative,direct:mechanism
378,374,drug_disease,2,negative,direct:mechanism
379,1740,drug_disease,2,negative,direct:mechanism
380,1503,drug_disease,2,negative,direct:mechanism
381,1504,drug_disease,2,negative,direct:mechanism
382,1547,drug_disease,2,negative,direct:mechanism
382,315,drug_disease,2,negative,direct:mechanism
383,1645,drug_disease,2,negative,direct:mechanism
384,1741,drug_disease,2,negative,direct:mechanism
385,1557,drug_disease,2,negative,direct:mechanism
386,1502,drug_disease,2,negative,direct:mechanism
387,605,drug_disease,2,negative,direct:mechanism
388,1355,drug_disease,2,negative,direct:mechanism
389,374,drug_disease,2,negative,direct:mechanism
390,605,drug_disease,2,negative,direct:mechanism
391,1508,drug_disease,2,negative,direct:mechanism
392,1506,drug_disease,2,negative,direct:mechanism
393,1645,drug_disease,2,negative,direct:mechanism
394,1355,drug_disease,2,negative,direct:mechanism
395,39,drug_disease,2,negative,direct:mechanism
396,1355,drug_disease,2,negative,direct:mechanism
397,605,drug_disease,2,negative,direct:mechanism
398,1547,drug_disease,2,negative,direct:mechanism
399,1638,drug_disease,2,negative,direct:mechanism
400,1504,drug_disease,2,negative,direct:mechanism
401,1504,drug_disease,2,negative,direct:mechanism
402,1503,drug_disease,2,negative,direct:mechanism
402,1507,drug_disease,2,negative,direct:mechanism
403,605,drug_disease,2,negative,direct:mechanism
403,1355,drug_disease,2,negative,direct:mechanism
403,1504,drug_disease,2,negative,direct:mechanism
403,1502,drug_disease,2,negative,direct:mechanism
404,1355,drug_disease,2,negative,direct:mechanism
405,1355,drug_disease,2,negative,direct:mechanism
406,1355,drug_disease,2,negative,direct:mechanism
407,1503,drug_disease,2,negative,direct:mechanism
408,1355,drug_disease,2,negative,direct:mechanism
409,1742,drug_disease,1,positive,direct:therapeutic
409,1743,drug_disease,1,positive,direct:therapeutic
410,1744,drug_disease,1,positive,direct:therapeutic
411,1591,drug_disease,1,positive,direct:therapeutic
411,1545,drug_disease,1,positive,direct:therapeutic
411,1742,drug_disease,1,positive,direct:therapeutic
412,410,drug_disease,1,positive,direct:therapeutic
413,1675,drug_disease,1,positive,direct:therapeutic
414,1594,drug_disease,1,positive,direct:therapeutic
415,1544,drug_disease,1,positive,direct:therapeutic
307,1745,drug_disease,1,positive,direct:therapeutic
309,1746,drug_disease,1,positive,direct:therapeutic
416,1594,drug_disease,1,positive,direct:therapeutic
416,1619,drug_disease,1,positive,direct:therapeutic
417,1561,drug_disease,1,positive,direct:therapeutic
418,1747,drug_disease,1,positive,direct:therapeutic
418,1748,drug_disease,1,positive,direct:therapeutic
419,1583,drug_disease,1,positive,direct:therapeutic
420,1594,drug_disease,1,positive,direct:therapeutic
319,1742,drug_disease,1,positive,direct:therapeutic
320,1742,drug_disease,1,positive,direct:therapeutic
321,1546,drug_disease,1,positive,direct:therapeutic
328,1749,drug_disease,1,positive,direct:therapeutic
321,1695,drug_disease,1,positive,direct:therapeutic
321,1612,drug_disease,1,positive,direct:therapeutic
421,1533,drug_disease,1,positive,direct:therapeutic
328,1551,drug_disease,1,positive,direct:therapeutic
328,1516,drug_disease,1,positive,direct:therapeutic
328,1535,drug_disease,1,positive,direct:therapeutic
328,1750,drug_disease,1,positive,direct:therapeutic
422,1551,drug_disease,1,positive,direct:therapeutic
422,1516,drug_disease,1,positive,direct:therapeutic
423,1551,drug_disease,1,positive,direct:therapeutic
330,1514,drug_disease,1,positive,direct:therapeutic
332,1751,drug_disease,1,positive,direct:therapeutic
333,1538,drug_disease,1,positive,direct:therapeutic
333,1637,drug_disease,1,positive,direct:therapeutic
424,605,drug_disease,1,positive,direct:therapeutic
424,1752,drug_disease,1,positive,direct:therapeutic
424,1753,drug_disease,1,positive,direct:therapeutic
424,1754,drug_disease,1,positive,direct:therapeutic
335,1555,drug_disease,1,positive,direct:therapeutic
425,1611,drug_disease,1,positive,direct:therapeutic
425,1755,drug_disease,1,positive,direct:therapeutic
426,1557,drug_disease,1,positive,direct:therapeutic
348,1664,drug_disease,1,positive,direct:therapeutic
349,605,drug_disease,1,positive,direct:therapeutic
349,1504,drug_disease,1,positive,direct:therapeutic
427,605,drug_disease,1,positive,direct:therapeutic
427,1756,drug_disease,1,positive,direct:therapeutic
427,1757,drug_disease,1,positive,direct:therapeutic
427,1758,drug_disease,1,positive,direct:therapeutic
427,1521,drug_disease,1,positive,direct:therapeutic
427,1759,drug_disease,1,positive,direct:therapeutic
427,1655,drug_disease,1,positive,direct:therapeutic
427,1760,drug_disease,1,positive,direct:therapeutic
427,1761,drug_disease,1,positive,direct:therapeutic
427,1762,drug_disease,1,positive,direct:therapeutic
427,1713,drug_disease,1,positive,direct:therapeutic
427,1763,drug_disease,1,positive,direct:therapeutic
427,1533,drug_disease,1,positive,direct:therapeutic
427,1581,drug_disease,1,positive,direct:therapeutic
427,1638,drug_disease,1,positive,direct:therapeutic
427,1764,drug_disease,1,positive,direct:therapeutic
427,1545,drug_disease,1,positive,direct:therapeutic
427,1589,drug_disease,1,positive,direct:therapeutic
427,1718,drug_disease,1,positive,direct:therapeutic
427,1512,drug_disease,1,positive,direct:therapeutic
427,1765,drug_disease,1,positive,direct:therapeutic
427,1766,drug_disease,1,positive,direct:therapeutic
427,187,drug_disease,1,positive,direct:therapeutic
427,1767,drug_disease,1,positive,direct:therapeutic
427,1538,drug_disease,1,positive,direct:therapeutic
427,1768,drug_disease,1,positive,direct:therapeutic
427,1769,drug_disease,1,positive,direct:therapeutic
427,1770,drug_disease,1,positive,direct:therapeutic
427,1540,drug_disease,1,positive,direct:therapeutic
427,1771,drug_disease,1,positive,direct:therapeutic
427,1518,drug_disease,1,positive,direct:therapeutic
428,1545,drug_disease,1,positive,direct:therapeutic
429,1594,drug_disease,1,positive,direct:therapeutic
430,1098,drug_disease,1,positive,direct:therapeutic
431,1772,drug_disease,1,positive,direct:therapeutic
432,1734,drug_disease,1,positive,direct:therapeutic
433,1734,drug_disease,1,positive,direct:therapeutic
434,1697,drug_disease,1,positive,direct:therapeutic
434,1678,drug_disease,1,positive,direct:therapeutic
434,1773,drug_disease,1,positive,direct:therapeutic
434,1774,drug_disease,1,positive,direct:therapeutic
434,1775,drug_disease,1,positive,direct:therapeutic
434,1776,drug_disease,1,positive,direct:therapeutic
434,1777,drug_disease,1,positive,direct:therapeutic
434,1778,drug_disease,1,positive,direct:therapeutic
435,1779,drug_disease,1,positive,direct:therapeutic
362,1612,drug_disease,1,positive,direct:therapeutic
363,1647,drug_disease,1,positive,direct:therapeutic
369,1692,drug_disease,1,positive,direct:therapeutic
369,1746,drug_disease,1,positive,direct:therapeutic
370,1780,drug_disease,1,positive,direct:therapeutic
375,1781,drug_disease,1,positive,direct:therapeutic
375,1758,drug_disease,1,positive,direct:therapeutic
375,1732,drug_disease,1,positive,direct:therapeutic
375,1575,drug_disease,1,positive,direct:therapeutic
375,1533,drug_disease,1,positive,direct:therapeutic
375,1728,drug_disease,1,positive,direct:therapeutic
375,1612,drug_disease,1,positive,direct:therapeutic
375,1536,drug_disease,1,positive,direct:therapeutic
375,1545,drug_disease,1,positive,direct:therapeutic
375,1637,drug_disease,1,positive,direct:therapeutic
436,1668,drug_disease,1,positive,direct:therapeutic
436,1660,drug_disease,1,positive,direct:therapeutic
436,1782,drug_disease,1,positive,direct:therapeutic
436,1730,drug_disease,1,positive,direct:therapeutic
436,1564,drug_disease,1,positive,direct:therapeutic
436,1408,drug_disease,1,positive,direct:therapeutic
436,1580,drug_disease,1,positive,direct:therapeutic
436,1540,drug_disease,1,positive,direct:therapeutic
376,1557,drug_disease,1,positive,direct:therapeutic
437,1783,drug_disease,1,positive,direct:therapeutic
438,1514,drug_disease,1,positive,direct:therapeutic
439,1623,drug_disease,1,positive,direct:therapeutic
440,1784,drug_disease,1,positive,direct:therapeutic
439,1355,drug_disease,1,positive,direct:therapeutic
441,1785,drug_disease,1,positive,direct:therapeutic
441,1355,drug_disease,1,positive,direct:therapeutic
442,1548,drug_disease,1,positive,direct:therapeutic
399,1786,drug_disease,1,positive,direct:therapeutic
442,1787,drug_disease,1,positive,direct:therapeutic
442,1564,drug_disease,1,positive,direct:therapeutic
442,1533,drug_disease,1,positive,direct:therapeutic
442,1527,drug_disease,1,positive,direct:therapeutic
443,1594,drug_disease,1,positive,direct:therapeutic
382,1506,drug_disease,1,positive,direct:therapeutic
386,1562,drug_disease,1,positive,direct:therapeutic
386,1518,drug_disease,1,positive,direct:therapeutic
394,1594,drug_disease,1,positive,direct:therapeutic
394,1560,drug_disease,1,positive,direct:therapeutic
444,1734,drug_disease,1,positive,direct:therapeutic
445,1533,drug_disease,1,positive,direct:therapeutic
446,1507,drug_disease,1,positive,direct:therapeutic
399,1788,drug_disease,1,positive,direct:therapeutic
400,1544,drug_disease,1,positive,direct:therapeutic
440,1551,drug_disease,1,positive,direct:therapeutic
440,1556,drug_disease,1,positive,direct:therapeutic
440,1713,drug_disease,1,positive,direct:therapeutic
440,1503,drug_disease,1,positive,direct:therapeutic
440,1546,drug_disease,1,positive,direct:therapeutic
440,1789,drug_disease,1,positive,direct:therapeutic
440,1516,drug_disease,1,positive,direct:therapeutic
440,1790,drug_disease,1,positive,direct:therapeutic
440,1580,drug_disease,1,positive,direct:therapeutic
440,1512,drug_disease,1,positive,direct:therapeutic
440,1582,drug_disease,1,positive,direct:therapeutic
440,1540,drug_disease,1,positive,direct:therapeutic
447,1645,drug_disease,1,positive,direct:therapeutic
404,1658,drug_disease,1,positive,direct:therapeutic
404,1782,drug_disease,1,positive,direct:therapeutic
405,1782,drug_disease,1,positive,direct:therapeutic
407,1791,drug_disease,1,positive,direct:therapeutic
448,1627,drug_disease,1,positive,direct:therapeutic
449,1611,drug_disease,1,positive,direct:therapeutic
449,1645,drug_disease,1,positive,direct:therapeutic
449,471,drug_disease,1,positive,direct:therapeutic
449,1589,drug_disease,1,positive,direct:therapeutic
449,1792,drug_disease,1,positive,direct:therapeutic
449,1742,drug_disease,1,positive,direct:therapeutic
449,1793,drug_disease,1,positive,direct:therapeutic
449,1743,drug_disease,1,positive,direct:therapeutic
449,1616,drug_disease,1,positive,direct:therapeutic
450,605,drug_disease,1,positive,direct:therapeutic
450,1021,drug_disease,1,positive,direct:therapeutic
450,1502,drug_disease,1,positive,direct:therapeutic
451,1355,drug_disease,2,negative,direct:mechanism
452,1505,drug_disease,2,negative,direct:mechanism
453,1547,drug_disease,2,negative,direct:mechanism
454,1355,drug_disease,2,negative,direct:mechanism
455,315,drug_disease,2,negative,direct:mechanism
456,315,drug_disease,2,negative,direct:mechanism
457,315,drug_disease,2,negative,direct:mechanism
458,39,drug_disease,2,negative,direct:mechanism
459,1355,drug_disease,2,negative,direct:mechanism
460,1355,drug_disease,2,negative,direct:mechanism
461,605,drug_disease,2,negative,direct:mechanism
461,1502,drug_disease,2,negative,direct:mechanism
462,1355,drug_disease,2,negative,direct:mechanism
462,1547,drug_disease,2,negative,direct:mechanism
463,1547,drug_disease,2,negative,direct:mechanism
464,1794,drug_disease,2,negative,direct:mechanism
464,1503,drug_disease,2,negative,direct:mechanism
465,1652,drug_disease,2,negative,direct:mechanism
465,315,drug_disease,2,negative,direct:mechanism
466,315,drug_disease,2,negative,direct:mechanism
467,1652,drug_disease,2,negative,direct:mechanism
467,315,drug_disease,2,negative,direct:mechanism
468,1503,drug_disease,2,negative,direct:mechanism
469,1355,drug_disease,2,negative,direct:mechanism
470,605,drug_disease,2,negative,direct:mechanism
470,1503,drug_disease,2,negative,direct:mechanism
470,1512,drug_disease,2,negative,direct:mechanism
471,1355,drug_disease,2,negative,direct:mechanism
472,1355,drug_disease,2,negative,direct:mechanism
473,605,drug_disease,2,negative,direct:mechanism
473,1504,drug_disease,2,negative,direct:mechanism
474,1355,drug_disease,2,negative,direct:mechanism
475,1355,drug_disease,2,negative,direct:mechanism
476,605,drug_disease,2,negative,direct:mechanism
476,1355,drug_disease,2,negative,direct:mechanism
477,1355,drug_disease,2,negative,direct:mechanism
478,1355,drug_disease,2,negative,direct:mechanism
479,605,drug_disease,2,negative,direct:mechanism
479,1355,drug_disease,2,negative,direct:mechanism
479,1507,drug_disease,2,negative,direct:mechanism
480,1355,drug_disease,2,negative,direct:mechanism
481,1355,drug_disease,2,negative,direct:mechanism
482,1638,drug_disease,2,negative,direct:mechanism
483,1355,drug_disease,2,negative,direct:mechanism
484,1355,drug_disease,2,negative,direct:mechanism
485,1355,drug_disease,2,negative,direct:mechanism
486,1355,drug_disease,2,negative,direct:mechanism
487,374,drug_disease,2,negative,direct:mechanism
487,1638,drug_disease,2,negative,direct:mechanism
488,1512,drug_disease,2,negative,direct:mechanism
489,1503,drug_disease,2,negative,direct:mechanism
490,1355,drug_disease,2,negative,direct:mechanism
491,605,drug_disease,2,negative,direct:mechanism
491,1355,drug_disease,2,negative,direct:mechanism
491,1504,drug_disease,2,negative,direct:mechanism
491,1507,drug_disease,2,negative,direct:mechanism
492,1355,drug_disease,2,negative,direct:mechanism
493,605,drug_disease,2,negative,direct:mechanism
493,1638,drug_disease,2,negative,direct:mechanism
493,1547,drug_disease,2,negative,direct:mechanism
494,605,drug_disease,2,negative,direct:mechanism
495,315,drug_disease,2,negative,direct:mechanism
496,315,drug_disease,2,negative,direct:mechanism
497,605,drug_disease,2,negative,direct:mechanism
498,1640,drug_disease,2,negative,direct:mechanism
499,1795,drug_disease,2,negative,direct:mechanism
500,1547,drug_disease,2,negative,direct:mechanism
501,1503,drug_disease,2,negative,direct:mechanism
501,1505,drug_disease,2,negative,direct:mechanism
502,1355,drug_disease,2,negative,direct:mechanism
503,1355,drug_disease,2,negative,direct:mechanism
503,1504,drug_disease,2,negative,direct:mechanism
504,1504,drug_disease,2,negative,direct:mechanism
505,1355,drug_disease,2,negative,direct:mechanism
506,1355,drug_disease,2,negative,direct:mechanism
507,1355,drug_disease,2,negative,direct:mechanism
507,1504,drug_disease,2,negative,direct:mechanism
507,1642,drug_disease,2,negative,direct:mechanism
507,1505,drug_disease,2,negative,direct:mechanism
507,1507,drug_disease,2,negative,direct:mechanism
508,1638,drug_disease,2,negative,direct:mechanism
509,1504,drug_disease,2,negative,direct:mechanism
509,1503,drug_disease,2,negative,direct:mechanism
509,1557,drug_disease,2,negative,direct:mechanism
510,1504,drug_disease,2,negative,direct:mechanism
510,1645,drug_disease,2,negative,direct:mechanism
511,605,drug_disease,2,negative,direct:mechanism
511,1504,drug_disease,2,negative,direct:mechanism
512,1355,drug_disease,2,negative,direct:mechanism
513,1355,drug_disease,2,negative,direct:mechanism
514,605,drug_disease,2,negative,direct:mechanism
514,1355,drug_disease,2,negative,direct:mechanism
514,1504,drug_disease,2,negative,direct:mechanism
515,315,drug_disease,2,negative,direct:mechanism
516,1355,drug_disease,2,negative,direct:mechanism
516,315,drug_disease,2,negative,direct:mechanism
517,1510,drug_disease,2,negative,direct:mechanism
518,605,drug_disease,2,negative,direct:mechanism
518,1547,drug_disease,2,negative,direct:mechanism
519,39,drug_disease,2,negative,direct:mechanism
520,1355,drug_disease,2,negative,direct:mechanism
521,1504,drug_disease,2,negative,direct:mechanism
521,1503,drug_disease,2,negative,direct:mechanism
522,315,drug_disease,2,negative,direct:mechanism
523,1794,drug_disease,2,negative,direct:mechanism
524,1519,drug_disease,2,negative,direct:mechanism
525,39,drug_disease,2,negative,direct:mechanism
524,1505,drug_disease,2,negative,direct:mechanism
524,1547,drug_disease,2,negative,direct:mechanism
526,1547,drug_disease,2,negative,direct:mechanism
527,1355,drug_disease,2,negative,direct:mechanism
528,39,drug_disease,2,negative,direct:mechanism
529,605,drug_disease,2,negative,direct:mechanism
529,1355,drug_disease,2,negative,direct:mechanism
530,1355,drug_disease,2,negative,direct:mechanism
530,1504,drug_disease,2,negative,direct:mechanism
530,1503,drug_disease,2,negative,direct:mechanism
530,1509,drug_disease,2,negative,direct:mechanism
530,1507,drug_disease,2,negative,direct:mechanism
531,1355,drug_disease,2,negative,direct:mechanism
532,1504,drug_disease,2,negative,direct:mechanism
533,605,drug_disease,2,negative,direct:mechanism
533,1504,drug_disease,2,negative,direct:mechanism
534,605,drug_disease,2,negative,direct:mechanism
534,1504,drug_disease,2,negative,direct:mechanism
534,1547,drug_disease,2,negative,direct:mechanism
535,1547,drug_disease,2,negative,direct:mechanism
536,1519,drug_disease,2,negative,direct:mechanism
536,1355,drug_disease,2,negative,direct:mechanism
536,1796,drug_disease,2,negative,direct:mechanism
536,1507,drug_disease,2,negative,direct:mechanism
537,1355,drug_disease,2,negative,direct:mechanism
538,39,drug_disease,2,negative,direct:mechanism
538,1547,drug_disease,2,negative,direct:mechanism
539,1519,drug_disease,2,negative,direct:mechanism
539,39,drug_disease,2,negative,direct:mechanism
539,1610,drug_disease,2,negative,direct:mechanism
539,1503,drug_disease,2,negative,direct:mechanism
539,1509,drug_disease,2,negative,direct:mechanism
539,1507,drug_disease,2,negative,direct:mechanism
539,1547,drug_disease,2,negative,direct:mechanism
540,1355,drug_disease,2,negative,direct:mechanism
541,39,drug_disease,2,negative,direct:mechanism
541,1504,drug_disease,2,negative,direct:mechanism
542,605,drug_disease,2,negative,direct:mechanism
543,1519,drug_disease,2,negative,direct:mechanism
543,1504,drug_disease,2,negative,direct:mechanism
543,1503,drug_disease,2,negative,direct:mechanism
543,1638,drug_disease,2,negative,direct:mechanism
543,1557,drug_disease,2,negative,direct:mechanism
543,1507,drug_disease,2,negative,direct:mechanism
543,1547,drug_disease,2,negative,direct:mechanism
544,1547,drug_disease,2,negative,direct:mechanism
545,1547,drug_disease,2,negative,direct:mechanism
546,1355,drug_disease,2,negative,direct:mechanism
547,1502,drug_disease,2,negative,direct:mechanism
548,39,drug_disease,2,negative,direct:mechanism
549,605,drug_disease,2,negative,direct:mechanism
549,1503,drug_disease,2,negative,direct:mechanism
549,1502,drug_disease,2,negative,direct:mechanism
